task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
618,hu-worker-c29,08/c23ce8,nf-08c23ce8cde787615d670055c19319b0,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION,TREATMENT_rhIFNb_10000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (TREATMENT_rhIFNb_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1712931419826,1712934027000,1712934362000,2942174,334000,-,101.9,0.4,1118785536,2481033216,1145864192,2508038144,2781976701,2968,109304,19,12288,16384,12,3286,/input/data/work/08/c23ce8cde787615d670055c19319b0,true,-,5,0,3,24
655,hu-worker-c29,56/7e9b35,nf-567e9b352c95443fdf14abd0fc1b2215,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1712931480652,1712934256000,1712934363000,2882348,105000,-,108.2,0.3,924749824,2324848640,928972800,2329047040,240703466,54330812,13115,6661,0,54525952,19,6065,/input/data/work/56/7e9b352c95443fdf14abd0fc1b2215,true,-,4,1,2,25
659,hu-worker-c23,c2/7c810c,nf-c27c810c7e594f75c78a8e7a14696274,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1712931481038,1712934265000,1712934367000,2885962,100000,-,108.6,0.0,128159744,1485463552,130826240,1488355328,2343820681,59829614,76319,7296,0,59863040,20,1246,/input/data/work/c2/7c810c7e594f75c78a8e7a14696274,true,-,5,1,2,24
1093,hu-worker-c29,19/fc011e,nf-19fc011ea517effc5ab4c3401e1aba61,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934342302,1712934343000,1712934371000,28698,27000,-,132.4,0.0,6918144,164413440,6918144,231661568,1918529923,5510,58773,19,0,12288,156104,198,/input/data/work/19/fc011ea517effc5ab4c3401e1aba61,true,-,5,1,2,24
1089,hu-worker-c29,6c/ec031b,nf-6cec031b2ebce3ad8213ea1a199abcf8,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934342578,1712934343000,1712934374000,31422,31000,-,130.5,0.0,6742016,164413440,6742016,231661568,2085159651,5510,63859,19,0,12288,182511,291,/input/data/work/6c/ec031b2ebce3ad8213ea1a199abcf8,true,-,4,1,2,22
1066,hu-worker-c43,20/69ef33,nf-2069ef33a6d2132396dba89747ec5041,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_10000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934355112,1712934353000,1712934374000,18888,20000,-,111.3,0.0,6905856,164413440,6905856,231661568,2301759869,5509,70468,19,0,12288,152160,61,/input/data/work/20/69ef33a6d2132396dba89747ec5041,true,-,5,2,2,36
1061,hu-worker-c29,fb/e51c02,nf-fbe51c0247a1bd22c4f79d3dbe7ae20a,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_10000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934344163,1712934346000,1712934382000,37837,36000,-,133.4,0.0,6811648,164413440,6811648,231661568,2516633267,5510,77027,19,0,12288,219397,338,/input/data/work/fb/e51c0247a1bd22c4f79d3dbe7ae20a,true,-,5,1,2,24
1069,hu-worker-c29,7e/d8b20e,nf-7ed8b20e7b4c5ec482885891ef3275f7,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_10000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934370761,1712934371000,1712934371000,239,0,-,94.6,0.0,3145728,5640192,3145728,5644288,2691720,5515,268,19,0,12288,3,2,/input/data/work/7e/d8b20e7b4c5ec482885891ef3275f7,true,-,5,1,2,25
1071,hu-worker-c29,eb/923a53,nf-eb923a5363a5d1a36a59254e9141d5d9,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934370881,1712934371000,1712934371000,119,0,-,95.5,0.0,3104768,5640192,3104768,5644288,2722568,5515,268,19,0,12288,3,1,/input/data/work/eb/923a5363a5d1a36a59254e9141d5d9,true,-,5,1,2,26
1106,hu-worker-c29,8f/f1b1e0,nf-8ff1b1e08c8fb0f886dc7754f98b7e1b,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934381399,1712934382000,1712934382000,601,0,-,89.4,0.0,3158016,5640192,3158016,5644288,2635822,5512,267,19,0,12288,2,1,/input/data/work/8f/f1b1e08c8fb0f886dc7754f98b7e1b,true,-,6,1,2,31
667,hu-worker-c23,78/0e034b,nf-780e034b9b7db176e2e7bdae572b9e11,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1712931506225,1712934327000,1712934388000,2881775,60000,-,114.0,0.3,926146560,2325897216,926146560,2325901312,239343708,54870827,13074,6727,0,54964224,19,6251,/input/data/work/78/0e034b9b7db176e2e7bdae572b9e11,true,-,6,1,2,32
1147,hu-worker-c29,33/a68669,nf-33a686693f4d0ab3521d7a600cb082b8,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934332276,1712934333000,1712934397000,64724,64000,-,130.4,0.0,8241152,166514688,8241152,233082880,1041375331,277095,32005,85,0,282624,153,1391,/input/data/work/33/a686693f4d0ab3521d7a600cb082b8,true,-,7,1,2,25
1103,hu-worker-c29,2e/1497ec,nf-2e1497ec5ec356abda63d7eb01eb0e44,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934355557,1712934365000,1712934394000,38443,29000,-,133.5,0.0,6815744,164413440,6815744,231661568,1906529815,5510,58410,19,0,12288,147349,227,/input/data/work/2e/1497ec5ec356abda63d7eb01eb0e44,true,-,6,1,2,24
1082,hu-worker-c29,79/4b18f6,nf-794b18f6ba3217a2828ae7f690b808d0,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934368165,1712934368000,1712934401000,32835,32000,-,133.4,0.0,6746112,164413440,6746112,231661568,2149214739,5510,65813,19,0,12288,178536,282,/input/data/work/79/4b18f6ba3217a2828ae7f690b808d0,true,-,6,1,2,23
1123,hu-worker-c29,0f/8c8c15,nf-0f8c8c159e79e09c1d78316f5d68a2ea,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934395057,1712934395000,1712934396000,943,1000,-,89.9,0.0,3108864,5640192,3108864,5644288,2552474,5512,266,19,0,12288,2,1,/input/data/work/0f/8c8c159e79e09c1d78316f5d68a2ea,true,-,8,2,2,29
656,hu-worker-c23,c6/a580af,nf-c6a580af0d1500f46aef20240ecdd76a,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1712931481303,1712934283000,1712934405000,2923697,120000,-,107.5,0.5,1289322496,2660749312,1289322496,2660753408,2328792525,18433,74482,35,0,32768,11,1005,/input/data/work/c6/a580af0d1500f46aef20240ecdd76a,true,-,4,1,2,24
1121,hu-worker-c43,bd/b07f6c,nf-bdb07f6c3951fe1033100e4497336762,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934394427,1712934392000,1712934406000,11573,14000,-,127.6,0.0,6778880,164413440,6778880,231661568,1804268114,5508,55289,19,0,12288,112100,27,/input/data/work/bd/b07f6c3951fe1033100e4497336762,true,-,9,1,2,37
1092,hu-worker-c29,80/e22e63,nf-80e22e63d34b59033f54499ffc49d326,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934407793,1712934408000,1712934408000,207,0,-,90.3,0.0,8151040,14495744,8151040,14499840,2690130,5515,268,19,0,12288,4,3,/input/data/work/80/e22e63d34b59033f54499ffc49d326,true,-,6,1,3,28
1088,hu-worker-c29,30/eb70b6,nf-30eb70b6a5acfaa76539477861b71004,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934408104,1712934408000,1712934409000,896,0,-,114.9,0.0,10297344,16883712,10297344,16887808,2692954,5515,268,19,0,12288,4,3,/input/data/work/30/eb70b6a5acfaa76539477861b71004,true,-,5,1,2,24
1135,hu-worker-c23,04/8ab7fb,nf-048ab7fb97de8fbf78268431ce85c939,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934357331,1712934362000,1712934432000,74669,70000,-,126.0,0.0,8290304,166514688,8290304,232898560,2085172370,285356,63862,87,0,290816,253,610,/input/data/work/04/8ab7fb97de8fbf78268431ce85c939,true,-,7,2,2,30
1073,hu-worker-c29,49/71b3c1,nf-4971b3c144ef6d4d4d834b632d461834,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_1000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934394900,1712934395000,1712934430000,35100,35000,-,134.4,0.0,6701056,164413440,6701056,231661568,2245280918,5510,68749,19,0,12288,174720,264,/input/data/work/49/71b3c144ef6d4d4d834b632d461834,true,-,6,2,2,28
1063,hu-worker-c29,bf/4239e2,nf-bf4239e20474a5f864bdc1a25a9c4348,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_mIFNa11_1000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_mIFNa11_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934397303,1712934398000,1712934435000,37697,37000,-,136.1,0.0,6889472,164413440,6889472,231661568,2454086665,5510,75118,19,0,12288,209417,296,/input/data/work/bf/4239e20474a5f864bdc1a25a9c4348,true,-,7,2,2,28
1126,hu-worker-c43,c8/4192d8,nf-c84192d8db9f1ee3d785f16d46f6e4c6,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934410627,1712934409000,1712934423000,12373,14000,-,128.1,0.0,6811648,164413440,6811648,231661568,1815528214,5508,55630,19,4198400,12288,117622,61,/input/data/work/c8/4192d8db9f1ee3d785f16d46f6e4c6,true,-,6,1,2,24
1117,hu-worker-c29,c0/51d529,nf-c051d529eeb1eff3fb8ba63a8a74bea1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934408535,1712934411000,1712934439000,30465,27000,-,135.1,0.0,6828032,164413440,6828032,231661568,1735635053,5509,53193,19,0,12288,145000,230,/input/data/work/c0/51d529eeb1eff3fb8ba63a8a74bea1,true,-,6,2,2,20
1110,hu-worker-c23,2f/502d7c,nf-2f502d7c9dfb9baed483a7958b5e42b5,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934437561,1712934438000,1712934438000,439,0,-,47.1,0.0,3256320,5640192,3256320,5644288,2598375,5511,266,19,0,12288,3,3,/input/data/work/2f/502d7c9dfb9baed483a7958b5e42b5,true,-,7,1,3,36
1100,hu-worker-c23,6b/97a878,nf-6b97a8789978e1341cdb4bc97e32c23b,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934438062,1712934440000,1712934440000,1938,0,-,54.7,0.0,3158016,5640192,3158016,5644288,2596645,5512,266,19,0,12288,4,4,/input/data/work/6b/97a8789978e1341cdb4bc97e32c23b,true,-,8,1,2,37
1169,hu-worker-c29,85/082b5c,nf-85082b5cd1c99c7a466bd14186f1abb0,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934370246,1712934371000,1712934458000,87754,87000,-,129.9,0.0,8298496,166514688,8298496,233082880,1345606314,279378,41290,85,4194304,282624,141,1217,/input/data/work/85/082b5cd1c99c7a466bd14186f1abb0,true,-,8,1,2,29
1115,hu-worker-c29,38/72714b,nf-3872714b50b58adfe33b0f0080b7a3a7,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934421627,1712934422000,1712934452000,30373,30000,-,135.6,0.0,6938624,164413440,6938624,231661568,1948983297,5510,59704,19,0,12288,146323,262,/input/data/work/38/72714b50b58adfe33b0f0080b7a3a7,true,-,5,1,2,39
666,hu-worker-c23,a2/d731c7,nf-a2d731c72dc64fe4e8938e128c071311,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1712931507286,1712934349000,1712934452000,2944714,102000,-,107.4,0.0,128069632,1485455360,130732032,1488347136,2343880011,60229062,76332,7344,0,60260352,798,139731,/input/data/work/a2/d731c72dc64fe4e8938e128c071311,true,-,5,1,3,24
1101,hu-worker-c29,dc/ebc243,nf-dcebc243b1927602a285efd525ac7dc9,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934422641,1712934432000,1712934464000,41359,31000,-,133.0,0.0,6762496,164413440,6762496,231661568,1981735831,5510,60702,19,0,12288,167267,313,/input/data/work/dc/ebc243b1927602a285efd525ac7dc9,true,-,6,1,3,29
1118,hu-worker-c29,9d/0f4bca,nf-9d0f4bca6d1963963d49bc9ac16190b5,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934464384,1712934467000,1712934467000,2616,0,-,97.6,0.0,3059712,5640192,3059712,5644288,2277249,5505,262,19,0,12288,2,2,/input/data/work/9d/0f4bca6d1963963d49bc9ac16190b5,true,-,8,2,2,30
661,hu-worker-c23,2b/c6539e,nf-2bc6539e03545f3904aa3114eb05ec41,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1712931481721,1712934286000,1712934469000,2987279,182000,-,103.3,0.4,1026019328,2389159936,1146048512,2509225984,2554084604,2967,102348,19,0,16384,6,2258,/input/data/work/2b/c6539e03545f3904aa3114eb05ec41,true,-,5,1,3,24
1064,hu-worker-c29,30/5e0a36,nf-305e0a369eb5d3a531d56dee223c33b0,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_mIFNa11_1000_REP2,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_mIFNa11_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934330256,1712934331000,1712934488000,157744,157000,-,129.9,0.0,8163328,166514688,8163328,233082880,2454100034,288344,75117,88,0,294912,224,2517,/input/data/work/30/5e0a369eb5d3a531d56dee223c33b0,true,-,5,1,2,24
1058,hu-worker-c29,59/599656,nf-595996566e4162614cacee557e64c64a,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhINFa2b_100000_REP1,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhINFa2b_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934437808,1712934438000,1712934478000,40192,40000,-,135.4,0.0,6864896,164413440,6864896,231661568,2596499055,5510,79465,19,0,12288,205815,529,/input/data/work/59/5996566e4162614cacee557e64c64a,true,-,8,1,2,27
1113,hu-worker-c29,66/63311c,nf-6663311c63971d529a094bd292e8b7b5,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1712934467316,1712934470000,1712934486000,18684,16000,-,134.4,0.0,6725632,164413440,6725632,231661568,1041360941,5506,32005,19,0,12288,86253,129,/input/data/work/66/63311c63971d529a094bd292e8b7b5,true,-,8,2,2,28
