task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
570,hu-worker-c40,c3/55fee9,nf-c355fee97925a98a1059ba2459391e4b,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1713193084519,1713194025000,1713194029000,944481,3000,-,333.2,0.0,63262720,1420783616,63262720,1424986112,52215925,2029,4807,19,0,16384,13,35,/input/data/work/c3/55fee97925a98a1059ba2459391e4b,true,-,6,1,3,28
577,hu-worker-c23,59/7c3467,nf-597c3467679e7ff4fb45b834f2208621,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1713193094325,1713193936000,1713194019000,924675,82000,-,106.5,0.0,38100992,1396285440,38100992,1396289536,1812715292,2581,56183,19,0,16384,119,118649,/input/data/work/59/7c3467679e7ff4fb45b834f2208621,true,-,5,1,2,25
838,hu-worker-c43,3a/37da43,nf-3a37da43acf538b885ecb2e1a108269b,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713193963382,1713193968000,1713194030000,66618,62000,-,126.6,0.0,8224768,166514688,8224768,233082880,1708293138,284396,52359,87,0,290816,76,755,/input/data/work/3a/37da43acf538b885ecb2e1a108269b,true,-,7,1,2,35
816,hu-worker-c43,e2/71c24e,nf-e271c24e2a2fbee5a7dbb17f103e8f96,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713193965140,1713193967000,1713194026000,60860,59000,-,126.7,0.0,8167424,166514688,8167424,232898560,1632898546,283241,50057,86,0,286720,70,1554,/input/data/work/e2/71c24e2a2fbee5a7dbb17f103e8f96,true,-,6,1,3,23
864,hu-worker-c43,f4/6d6ffc,nf-f46d6ffc2079f31d1695ee6c60317b36,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713193970190,1713193968000,1713194035000,64810,67000,-,126.8,0.0,8183808,166514688,8183808,232898560,1833213048,285243,56169,87,8388608,290816,99,479,/input/data/work/f4/6d6ffc2079f31d1695ee6c60317b36,true,-,6,1,2,23
807,hu-worker-c43,8f/41362d,nf-8f41362d4c02397bef6df083330dda98,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713193991342,1713193989000,1713194034000,42658,45000,-,127.5,0.0,8380416,166514688,8380416,232898560,1268047810,279390,38923,85,0,282624,65,590,/input/data/work/8f/41362d4c02397bef6df083330dda98,true,-,7,1,2,25
824,hu-worker-c23,d1/b4d884,nf-d1b4d884c5bc1af0b4c527538875a960,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194015316,1713194016000,1713194029000,13684,13000,-,128.0,0.0,6758400,164413440,6758400,231661568,1694707691,5515,51948,19,4194304,12288,118125,24,/input/data/work/d1/b4d884c5bc1af0b4c527538875a960,true,-,5,1,2,33
863,hu-worker-c40,dc/4e3995,nf-dc4e3995cee56a2df26aabcd15285b98,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194015625,1713194022000,1713194041000,25375,19000,-,133.6,0.0,6684672,164413440,6684672,231661568,1891990544,5516,57963,19,4194304,12288,133845,91,/input/data/work/dc/4e3995cee56a2df26aabcd15285b98,true,-,8,1,2,37
809,hu-worker-c43,f0/2a35f6,nf-f02a35f6e0b7e7400f6c63a3f5f741c7,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194015806,1713194014000,1713194026000,10194,12000,-,135.2,0.0,6668288,164413440,6668288,231661568,1549690050,5514,47519,19,0,12288,113782,40,/input/data/work/f0/2a35f6e0b7e7400f6c63a3f5f741c7,true,-,5,0,3,25
832,hu-worker-c43,0e/ace2e0,nf-0eace2e0c344ab77752742faf4ae0ac8,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNa2b_1000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNa2b_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194018671,1713194016000,1713194030000,11329,14000,-,134.5,0.0,6787072,164413440,6787072,231661568,1740631371,5515,53345,19,4198400,12288,114279,45,/input/data/work/0e/ace2e0c344ab77752742faf4ae0ac8,true,-,5,1,3,25
566,hu-worker-c23,1c/278fe3,nf-1c278fe3a9a8d05983539650117cf958,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1713193084201,1713194029000,1713194032000,947799,2000,-,441.6,0.0,63361024,1420685312,63361024,1424887808,52215905,2029,4807,19,0,16384,10,12,/input/data/work/1c/278fe3a9a8d05983539650117cf958,true,-,7,2,2,37
586,hu-worker-c23,2c/0ab2ad,nf-2c0ab2adea45febb3463a3e245922629,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1713193105584,1713193956000,1713194037000,931416,80000,-,107.5,0.0,38289408,1396391936,38289408,1396396032,1814956872,2582,56246,19,0,16384,14,2883,/input/data/work/2c/0ab2adea45febb3463a3e245922629,true,-,4,1,3,21
857,hu-worker-c29,c0/99e787,nf-c099e787580309894f8f437f6796f8ef,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713193938544,1713193939000,1713194045000,106456,106000,-,129.3,0.0,8253440,166514688,8253440,233082880,1804728016,284548,55302,87,98304,290816,170,573,/input/data/work/c0/99e787580309894f8f437f6796f8ef,true,-,6,1,3,32
847,hu-worker-c43,a9/2b7a8b,nf-a92b7a8baac2ee7ea403712b65b7320e,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194027766,1713194026000,1713194040000,12234,14000,-,132.1,0.0,6758400,164413440,6758400,231661568,1804726409,5533,55302,19,0,12288,115758,61,/input/data/work/a9/2b7a8baac2ee7ea403712b65b7320e,true,-,5,1,2,23
859,hu-worker-c43,30/8bcad9,nf-308bcad99b571d016e95df461ec719b8,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194030570,1713194029000,1713194029000,-1570,0,-,70.6,0.0,3186688,5640192,3186688,5644288,2593820,5550,266,19,8396800,12288,3,3,/input/data/work/30/8bcad99b571d016e95df461ec719b8,true,-,6,0,2,25
858,hu-worker-c40,3f/d9b7f4,nf-3fd9b7f49fdc12f1761b6b00036ff0c0,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194030663,1713194037000,1713194037000,6337,0,-,54.9,0.0,3178496,5640192,3178496,5644288,2609224,5531,267,19,0,12288,3,3,/input/data/work/3f/d9b7f49fdc12f1761b6b00036ff0c0,true,-,7,1,2,24
814,hu-worker-c43,38/ce29e2,nf-38ce29e29708262403d4391f05570597,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194030847,1713194029000,1713194029000,-1847,0,-,69.1,0.0,3035136,5640192,3035136,5644288,2485669,5527,265,19,4198400,12288,3,3,/input/data/work/38/ce29e29708262403d4391f05570597,true,-,5,1,2,33
815,hu-worker-c23,b4/6497c5,nf-b46497c50a2837bc3070ce4ae764244f,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194031415,1713194032000,1713194045000,13585,13000,-,126.4,0.0,6877184,164413440,6877184,231661568,1632898111,5515,50057,19,0,12288,118954,226,/input/data/work/b4/6497c50a2837bc3070ce4ae764244f,true,-,5,1,2,25
823,hu-worker-c40,89/9eb4e9,nf-899eb4e9afd3c4d7bc5dedddb17d58a8,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194039506,1713194045000,1713194046000,6494,1000,-,97.0,0.0,3121152,5640192,3121152,5644288,2531358,5548,265,19,4198400,12288,3,3,/input/data/work/89/9eb4e9afd3c4d7bc5dedddb17d58a8,true,-,6,1,2,24
867,hu-worker-c43,04/f7e9c8,nf-04f7e9c8438f1c11b69a03da68995c1b,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194039981,1713194038000,1713194038000,-1981,0,-,43.8,0.0,3121152,5640192,3121152,5644288,2613496,5547,267,19,4206592,12288,3,3,/input/data/work/04/f7e9c8438f1c11b69a03da68995c1b,true,-,5,1,2,24
817,hu-worker-c43,46/a8981d,nf-46a8981d989cd9ccb3c201957582a099,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194040363,1713194041000,1713194041000,637,0,-,70.1,0.0,3207168,5640192,3207168,5644288,2512483,5529,265,19,0,12288,3,3,/input/data/work/46/a8981d989cd9ccb3c201957582a099,true,-,4,0,3,31
861,hu-worker-c43,dd/a0e8bf,nf-dda0e8bfb2d73debf4746387533fbdfc,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713193991434,1713193989000,1713194055000,63566,66000,-,127.7,0.0,8019968,166514688,8019968,232898560,1826356257,284783,55963,87,8192,290816,96,482,/input/data/work/dd/a0e8bfb2d73debf4746387533fbdfc,true,-,6,1,2,24
844,hu-worker-c43,a7/132060,nf-a7132060ad27066cc3131676159579c2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194039600,1713194038000,1713194052000,12400,14000,-,131.3,0.0,6885376,164413440,6885376,231661568,1794667947,5533,54996,19,0,12288,114210,68,/input/data/work/a7/132060ad27066cc3131676159579c2,true,-,5,1,2,23
821,hu-worker-c40,61/41d2b0,nf-6141d2b002e16b68d49f4326e78c22dd,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194039696,1713194046000,1713194064000,24304,18000,-,137.2,0.0,6938624,164413440,6938624,231661568,1694718589,5515,51951,19,4198400,12288,124314,93,/input/data/work/61/41d2b002e16b68d49f4326e78c22dd,true,-,5,0,3,24
830,hu-worker-c43,7f/2fa5f4,nf-7f2fa5f4dd8a3bdf92b265efa7a31227,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194040105,1713194043000,1713194056000,15895,13000,-,132.1,0.0,6754304,164413440,6754304,231661568,1726483581,5514,52914,19,8192,12288,117239,67,/input/data/work/7f/2fa5f4dd8a3bdf92b265efa7a31227,true,-,6,1,2,27
866,hu-worker-c43,ca/935967,nf-ca935967197b3f5d570f80bdc9645d56,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194043383,1713194044000,1713194059000,15617,15000,-,131.2,0.0,6782976,164413440,6782976,231661568,1962209651,5515,60108,19,0,12288,173728,60,/input/data/work/ca/935967197b3f5d570f80bdc9645d56,true,-,5,1,2,24
869,hu-worker-c23,9c/2de090,nf-9c2de090edc2f27c79722c4e71131ace,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194044017,1713194047000,1713194063000,18983,16000,-,126.9,0.0,6807552,164413440,6807552,231661568,1987859349,5534,60891,19,0,12288,176331,72,/input/data/work/9c/2de090edc2f27c79722c4e71131ace,true,-,5,1,2,20
808,hu-worker-c23,e7/6ba5b3,nf-e76ba5b314be6f8c625b721101eb1565,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194052053,1713194062000,1713194062000,9947,0,-,37.9,0.0,3190784,5640192,3190784,5644288,2395384,5525,263,19,0,12288,2,1,/input/data/work/e7/6ba5b314be6f8c625b721101eb1565,true,-,6,1,2,25
848,hu-worker-c23,87/55af70,nf-8755af70096910b41eb08983ae03c794,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_100000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194052195,1713194062000,1713194062000,9805,0,-,46.4,0.0,3092480,5640192,3092480,5644288,2591080,5530,266,19,0,12288,2,2,/input/data/work/87/55af70096910b41eb08983ae03c794,true,-,5,1,2,24
845,hu-worker-c23,4c/025306,nf-4c025306a73f08d0382249a714d92dc6,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNa2b_1000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNa2b_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194052511,1713194062000,1713194062000,9489,0,-,59.6,0.0,3166208,5640192,3166208,5644288,2551214,5530,266,19,4194304,12288,2,2,/input/data/work/4c/025306a73f08d0382249a714d92dc6,true,-,5,1,2,28
851,hu-worker-c23,59/bc7809,nf-59bc7809d909f6fc6935f8dcc3b3238c,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194052987,1713194062000,1713194062000,9013,0,-,57.8,0.0,3223552,5640192,3223552,5644288,2574424,5531,266,19,0,12288,2,2,/input/data/work/59/bc7809d909f6fc6935f8dcc3b3238c,true,-,6,2,2,29
596,hu-worker-c23,da/f071b6,nf-daf071b6632bd31220011b2e19d9f2d5,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/rseqc:3.0.1--py37h516909a_1,6,28800000,-,38654705664,1,1713193106000,1713193973000,1713194058000,952000,84000,-,107.0,0.0,38285312,1396391936,38285312,1396396032,1823916891,2581,56521,19,0,16384,10,466,/input/data/work/da/f071b6632bd31220011b2e19d9f2d5,true,-,5,1,2,25
819,hu-worker-c43,7c/0be319,nf-7c0be31996cb519e6cdae0ebbe144daf,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1713194003310,1713194001000,1713194062000,58690,61000,-,126.6,0.0,8015872,166514688,8114176,232898560,1694686685,284381,51946,87,4198400,290816,91,373,/input/data/work/7c/0be31996cb519e6cdae0ebbe144daf,true,-,5,1,2,25
